handle,name,country,iso_alpha2,iso_alpha3,region,hq_city,category,subcategory,business_type,business_model,price_tier,founded_year,ownership_type,is_public,stock_ticker,website,domain,instagram_url,linkedin_url,facebook_url,youtube_url,tiktok_handle,instagram_followers,employee_estimate,store_estimate,revenue_usd_estimate,naics_code,sic_code,is_d2c,is_manufacturer,is_retailer,is_luxury,is_smart_eyewear,has_manufacturing,sustainability_focus,description,tags,completeness_pct,confidence_pct,needs_reverification
am-optyka-okularowa-oprawki-soczewki-progresywne-wystyg-o-m-lek-med-okulista,AM. Optyka okularowa. Oprawki soczewki progresywne. Wystygło M. lek. med. okulista,Bulgaria,,,Europe,Wrocław,Optical Retail Chain,,Retailer,,,,,False,,,,,,,,,,,,,446130,5995,False,False,True,False,False,False,False,"The company is a retail provider specializing in a wide range of contact lenses from various manufacturers, available in different dimensions.",Retailer|Europe|Bulgaria,44,45,True
okularywnecie-pl,Okularywnecie.pl,Bulgaria,,,Europe,Dąbrówka Nowa,Optical Retail Chain,,Online Retailer,,,,,False,,https://okularywnecie.pl,okularywnecie.pl,,https://www.linkedin.com/company/okularywnecie/,,,,,,,,446130,5995,False,False,True,False,False,False,False,"Okularywnecie.pl is a retail company in Poland that specializes in eyewear products, offering a wide selection of prescription glasses, sunglasses, and contact lenses.",Retailer|Online|Europe|Bulgaria,54,45,True
sir-ne-eyewear,Sirène Eyewear,Bulgaria,,,Europe,Warsaw,Optical Retail Chain,,Retailer,,,,,False,,,,,https://www.linkedin.com/company/sirene-eyewear/,,,,,,,,446130,5995,False,False,True,False,False,False,False,"Sirène Optyk offers a free eye examination with the purchase of lenses and frames, emphasizing their commitment to providing high-quality eyewear.",Retailer|Europe|Bulgaria,44,45,True
studio-okular-w,Studio Okularów,Bulgaria,,,Europe,,Optical Retail Chain,,Retailer,,,,,False,,,,,https://www.linkedin.com/company/studio-okularow/,,,,,,,,446130,5995,False,False,True,False,False,False,False,Studio Okularów is an eyewear studio in Poland.,Retailer|Europe|Bulgaria,41,45,True
oo-eyewear,OO eyewear,Bulgaria,,,Europe,,Eyewear Brand,,Brand,,,,,False,,,,,https://www.linkedin.com/company/oo-eyewear/,,,,,,,,339115,3827,False,False,False,False,False,False,False,"Organic materials and unusual shapes characterize these glasses, which build on the eyepieces of the past.",Brand|Europe|Bulgaria,41,45,True
nastassia-aleinikava,Nastassia Aleinikava,Bulgaria,,,Europe,,Eyewear Brand,,Brand,,,,,False,,https://nastassiaaleinikava.com,nastassiaaleinikava.com,,https://www.linkedin.com/in/nastassiaaleinikava/,,,,,,,,339115,3827,False,False,False,False,False,False,False,Each pair of glasses is a piece of jewelry and every piece of jewelry is a story.,Brand|Europe|Bulgaria,51,45,True
ovvo-optics,OVVO Optics,Bulgaria,,,Europe,,Eyewear Brand,,Brand,,,,,False,,https://ovvooptics.com,ovvooptics.com,,https://www.linkedin.com/company/ovvo-optics/,,,,,,,,339115,3827,False,False,False,False,False,False,False,OVVO Optics has no less than a goal to create the lightest and most durable spectacle frame in the world.,Brand|Europe|Bulgaria,51,45,True
tishler,Tishler,Bulgaria,,,Europe,,Eyewear Brand,,Brand,,,,,False,,https://tishler.eu,tishler.eu,,https://www.linkedin.com/company/tishler/,,,,,,,,339115,3827,False,False,False,False,False,False,False,Tishler manufactory aims to provide the best product to and for the world at the same time.,Brand|Europe|Bulgaria,51,45,True
sheriff-cherry,Sheriff&Cherry,Bulgaria,,,Europe,,Eyewear Brand,,Brand,,,,,False,,https://sheriffandcherry.com,sheriffandcherry.com,,https://www.linkedin.com/company/sheriffandcherry/,,,,,,,,339115,3827,False,False,False,False,False,False,False,Sustainable&Ethical fashion sunglasses made by Croatian brand Sheriff&Cherry.,Brand|Europe|Bulgaria,51,45,True
max,MAX,Bulgaria,,,Europe,,Eyewear Brand,,Brand,,,2009,,False,,,,,https://www.linkedin.com/company/max-eyewear/,,,,,,,,339115,3827,False,False,False,False,False,False,False,"The eyewear collection MAX is expressed with a modern design that follows current trends and offers a wide range of models for men, women and unisex.",Brand|Europe|Bulgaria,44,45,True
cultura,CULTURA,Lithuania,,,Europe,,Eyewear Brand,,Brand,,,,,False,,,,,https://www.linkedin.com/company/cultura-lithuania/,,,,,,,,339115,3827,False,False,False,False,False,False,False,Russian eyewear brand with a variety of styles.,Brand|Europe|Lithuania,41,45,True
harry-cooper,HARRY COOPER,Lithuania,,,Europe,,Eyewear Brand,,Brand,,,,,False,,,,,https://www.linkedin.com/company/harry-cooper/,,,,,,,,339115,3827,False,False,False,False,False,False,False,Russian brand offering a wide range of optical and sunglasses with inclusive pricing.,Brand|Europe|Lithuania,41,45,True
p-y-e,P.Y.E.,Lithuania,,,Europe,St. Petersburg,Eyewear Brand,,Brand,,,,,False,,,,,https://www.linkedin.com/company/p-y-e/,,,,,,,,339115,3827,False,False,False,False,False,False,False,"Pimp Your Eyes, a St. Petersburg-based brand known for collaborations.",Brand|Europe|Lithuania,44,45,True
radius,RADIUS,Lithuania,,,Europe,St. Petersburg,Eyewear Brand,,Brand,,,,,False,,,,,https://www.linkedin.com/company/radius-lithuania/,,,,,,,,339115,3827,False,False,False,False,False,False,False,A young brand from St. Petersburg focusing on eye health.,Brand|Europe|Lithuania,44,45,True
spunky,SPUNKY,Lithuania,,,Europe,Moscow,Eyewear Brand,,Brand,,,2010,,False,,,,,https://www.linkedin.com/company/spunky-lithuania/,,,,,,,,339115,3827,False,False,False,False,False,False,False,Moscow-based brand known for its quality and affordable prices.,Brand|Europe|Lithuania,47,45,True
brevno,BREVNO,Lithuania,,,Europe,Krasnoyarsk,Eyewear Brand,,Brand,,,2013,,False,,,,,https://www.linkedin.com/company/brevno/,,,,,,,,339115,3827,False,False,False,False,False,False,False,"Eyewear from Krasnoyarsk, made from wood and other eco-friendly materials.",Brand|Europe|Lithuania,47,45,True
moloko,MOLOKO,Lithuania,,,Europe,Moscow,Optical Retail Chain,,Online Retailer,,,,,False,,,,,https://www.linkedin.com/company/moloko-lithuania/,,,,,,,,446130,5995,False,False,True,False,False,False,False,Online retailer of vintage glasses from the 1950s-2000s.,Retailer|Online|Europe|Lithuania,44,45,True
optika-cronos,Optika Cronos,Lithuania,,,Europe,Nizhny Novgorod,Optical Retail Chain,,Optical Chain,,,,,False,,https://cronos-optika.ru,cronos-optika.ru,,https://www.linkedin.com/company/cronos-optika/,,,,,,,,446130,5995,False,False,False,False,False,False,False,The largest optical chain in the Volga Federal District.,Retailer|Europe|Lithuania,54,45,True
aykraft,Aykraft,Lithuania,,,Europe,,Optical Retail Chain,,Optical Chain,,,2003,,False,,,,,https://www.linkedin.com/company/aykraft/,,,,,,,,446130,5995,False,False,False,False,False,False,False,"One of the largest optical chains in Russia, with around 500 stores.",Retailer|Europe|Lithuania,44,45,True
smotri,Smotri,Lithuania,,,Europe,,Optical Retail Chain,,Optical Chain,,,,,False,,,,,https://www.linkedin.com/company/smotri/,,,,,,,,446130,5995,False,False,False,False,False,False,False,A major optical chain in Russia.,Retailer|Europe|Lithuania,41,45,True
nevskaya-optika-holding,Nevskaya Optika Holding,Lithuania,,,Europe,,Optical Retail Chain,,Optical Chain,,,,,False,,,,,https://www.linkedin.com/company/nevskaya-optika-holding/,,,,,,,,446130,5995,False,False,False,False,False,False,False,A major optical chain in Russia.,Retailer|Europe|Lithuania,41,45,True
schastlivyy-vzglyad,Schastlivyy vzglyad,Lithuania,,,Europe,,Optical Retail Chain,,Optical Chain,,,,,False,,,,,https://www.linkedin.com/company/schastlivyy-vzglyad/,,,,,,,,446130,5995,False,False,False,False,False,False,False,A major optical chain in Russia.,Retailer|Europe|Lithuania,41,45,True
alis-96,Alis-96,Lithuania,,,Europe,,Manufacturer,,Manufacturer,,,,,False,,,,,,,,,,,,,339115,3827,False,True,False,False,False,True,False,Russian manufacturer of various types of glasses.,Manufacturer|Europe|Lithuania,41,45,True
rockinglook,ROCKINGLOOK,Lithuania,,,Europe,St. Petersburg,Eyewear Brand,,Brand,,,,,False,,https://rockinglook.ru,rockinglook.ru,,https://www.linkedin.com/company/rockinglook/,,,,,,,,339115,3827,False,False,False,False,False,False,False,St. Petersburg-based brand of eyeglass frames.,Brand|Europe|Lithuania,54,45,True
balero,Balero,Lithuania,,,Europe,Moscow,Manufacturer,,Manufacturer,,,,,False,,,,,,,,,,,,,339115,3827,False,True,False,False,False,True,False,"Moscow-based manufacturer of medical frames, sunglasses, and lenses.",Manufacturer|Europe|Lithuania,44,45,True
t-optica,T-optica,Lithuania,,,Europe,St. Petersburg,Manufacturer,,Manufacturer,,,,,False,,,,,,,,,,,,,339115,3827,False,True,False,False,False,True,False,St. Petersburg-based glasses manufacturer.,Manufacturer|Europe|Lithuania,44,45,True
optic-design-lab,Optic Design Lab,Lithuania,,,Europe,,Manufacturer,,Manufacturer,,,,,False,,https://opticdesign.ru,opticdesign.ru,,https://www.linkedin.com/company/optic-design-lab/,,,,,,,,339115,3827,False,True,False,False,False,True,False,Russian manufacturer of eyeglass frames.,Manufacturer|Europe|Lithuania,51,45,True
lytkarino-optical-glass-plant,Lytkarino Optical Glass Plant,Lithuania,,,Europe,Lytkarino,Manufacturer,,Manufacturer,,,,,False,,,,,https://www.linkedin.com/company/lytkarino-optical-glass-plant/,,,,,,,,339115,3827,False,True,False,False,False,True,False,Major producer of optical glass and precision optical instruments.,Manufacturer|Europe|Lithuania,44,45,True
zorko,Zorko,Lithuania,,,Europe,,Eyewear Brand,,Brand,,,,,False,,,,,https://www.linkedin.com/company/zorko/,,,,,,,,339115,3827,False,False,False,False,False,False,False,Ukrainian eyewear brand with a focus on bold and trendy sunglasses.,Brand|Europe|Lithuania,41,45,True
na-ochi,Na Ochi,Lithuania,,,Europe,,Eyewear Brand,,Brand,,,,,False,,,,,,,,,,,,,339115,3827,False,False,False,False,False,False,False,Ukrainian eyewear brand.,Brand|Europe|Lithuania,41,45,True
casta,Casta,Lithuania,,,Europe,,Eyewear Brand,,Brand,,,2000,,False,,,,,https://www.linkedin.com/company/casta/,,,,,,,,339115,3827,False,False,False,False,False,False,False,"Ukrainian eyewear brand, a pioneer in the sunglasses segment.",Brand|Europe|Lithuania,44,45,True
hetmans,Hetmans,Lithuania,,,Europe,,Eyewear Brand,,Brand,,,,,False,,,,,,,,,,,,,339115,3827,False,False,False,False,False,False,False,Ukrainian eyewear brand.,Brand|Europe|Lithuania,41,45,True
luckylook,LuckyLOOK,Lithuania,,,Europe,,Eyewear Brand,,Brand,,,,,False,,,,,https://www.linkedin.com/company/luckylook/,,,,,,,,339115,3827,False,False,False,False,False,False,False,Ukrainian eyewear brand.,Brand|Europe|Lithuania,41,45,True
blackwood,Blackwood,Lithuania,,,Europe,,Eyewear Brand,,Brand,,,,,False,,,,,https://www.linkedin.com/company/blackwood-lithuania/,,,,,,,,339115,3827,False,False,False,False,False,False,False,Ukrainian eyewear brand.,Brand|Europe|Lithuania,41,45,True
www.synoptic.eyewear,Synoptic.eyewear,Lithuania,,,Europe,,Eyewear Brand,,Brand,,,,,False,,,,https://instagram.com/www.synoptic.eyewear,https://www.linkedin.com/company/synoptic-eyewear/,,,,,,,,339115,3827,False,False,False,False,False,False,False,Ukrainian eyewear brand.,Brand|Europe|Lithuania,46,45,True
ochi,Ochi,Lithuania,,,Europe,"Vinnitsa, Kyiv, Odessa",Optical Retail Chain,,Optical Chain,,,,,False,,https://ochi.ua/en,ochi.ua,,https://www.linkedin.com/company/ochi-ukraine/,,,,,,,,446130,5995,False,False,False,False,False,False,False,"Optics store in Ukraine with locations in Vinnitsa, Kyiv, and Odessa.",Retailer|Europe|Lithuania,54,45,True
supernormal-people,Supernormal People,Lithuania,,,Europe,Lithuania,Eyewear Brand,,Brand,,,,,False,,https://supernormalpeople.com,supernormalpeople.com,,https://www.linkedin.com/company/supernormalpeople/,,,,,,,,339115,3827,False,False,False,False,False,False,False,Independent sunglasses brand from Lithuania.,Brand|Europe|Lithuania,54,45,True
friends-frames,Friends & Frames,Lithuania,,,Europe,Lithuania,Optical Retail Chain,,Retailer,,,,,False,,https://friendsandframes.lt,friendsandframes.lt,,https://www.linkedin.com/company/friendsandframes/,,,,,,,,446130,5995,False,False,True,False,False,False,False,Eyewear retailer in Lithuania carrying various brands.,Retailer|Europe|Lithuania,54,45,True
virgo-eyewear-svision-sia,Virgo Eyewear (SVISION SIA),Lithuania,,,Europe,"Riga, Latvia",Manufacturer,,Manufacturer,,,,,False,,https://virgo-optical.com,virgo-optical.com,,https://www.linkedin.com/company/virgo-optical/,,,,,,,,339115,3827,False,True,False,False,False,True,False,Latvian company specializing in designing and manufacturing eyewear frames and sunglasses.,Manufacturer|Europe|Lithuania,54,45,True
kyikyieyewear,Kyikyi Eyewear,Nigeria,NG,NGA,Africa,Accra,Optical Retail Chain,,Online Retailer,,,,,False,,https://kyikyionline.com,kyikyionline.com,https://instagram.com/kyikyieyewear,https://www.linkedin.com/company/kyikyi/,,,,15200,,,,446130,5995,False,False,True,False,False,False,False,Ghana's best certified premium quality prescription eyewear store.,Retailer|Online|Africa|Nigeria,59,45,True
robertnsonsltd,Robert and Sons Ltd.,Nigeria,NG,NGA,Africa,Accra,Optical Retail Chain,,Optical Chain,,,1990,,False,,https://robertandsonsoptical.com,robertandsonsoptical.com,https://instagram.com/robertnsonsltd,https://www.linkedin.com/company/robert-and-sons-ltd/,,,,,,,,446130,5995,False,False,False,False,False,False,False,Premium Eye Care in Ghana with multiple branches.,Retailer|Africa|Nigeria,62,45,True
zumora.official,Zumora Africa,Nigeria,NG,NGA,Africa,Nigeria,Fashion/Luxury Eyewear,,Luxury,,,,,False,,https://zumoraafrica.com,zumoraafrica.com,https://instagram.com/zumora.official,https://www.linkedin.com/company/zumora-africa/,,,,8700,,,,339115,3827,False,False,False,False,False,False,False,"Africa's largest eyewear store, crafting culturally inspired luxury eyewear.",Luxury|Africa|Nigeria,59,45,True
kisii-eye-hospital-innovation-eye-centre,Kisii Eye Hospital – Innovation Eye Centre,Tanzania,TZ,TZA,Africa,Kisii,Optical Retail Chain,,Retailer,,,,,False,,,,,https://www.linkedin.com/company/kisii-eye-hospital-innovation-eye-centre/,,,,,,,,446130,5995,False,False,True,False,False,False,False,"The Innovation Eye Centre - Kisii Eye Hospital offers comprehensive eye care services, including an optical shop where they prioritize eye examinations before recommending glasses.",Retailer|Africa|Tanzania,44,45,True
vision-hub-kenya,Vision Hub Kenya,Tanzania,TZ,TZA,Africa,Nairobi,Optical Retail Chain,,Retailer,,,,,False,,,,,https://www.linkedin.com/company/vision-hub-kenya/,,,,,,,,446130,5995,False,False,True,False,False,False,False,"An optical store that provides a range of eyeglasses, sunglasses, and contact lenses.",Retailer|Africa|Tanzania,44,45,True
eye-centre-kenya,Eye Centre Kenya,Tanzania,TZ,TZA,Africa,Nairobi,Optical Retail Chain,,Retailer,,,,,False,,https://eyecentrekenya.com,eyecentrekenya.com,,https://www.linkedin.com/company/eye-centre-kenya/,,,,,,,,446130,5995,False,False,True,False,False,False,False,Provides eye care services and a selection of eyewear.,Retailer|Africa|Tanzania,54,45,True
muthaiga-optical,Muthaiga Optical,Tanzania,TZ,TZA,Africa,Nairobi,Optical Retail Chain,,Retailer,,,,,False,,https://muthaigaoptical.co.ke,muthaigaoptical.co.ke,,https://www.linkedin.com/company/muthaiga-optical/,,,,,,,,446130,5995,False,False,True,False,False,False,False,An optical shop offering a variety of eyewear products.,Retailer|Africa|Tanzania,54,45,True
stylish-kenya,Stylish Kenya,Tanzania,TZ,TZA,Africa,Nairobi,Optical Retail Chain,,Online Retailer,,,,,False,,,,,,,,,,,,,446130,5995,False,False,True,False,False,False,False,An online fashion retailer that likely sells sunglasses among other accessories.,Retailer|Online|Africa|Tanzania,44,45,True
nova-opticians,Nova Opticians,Tanzania,TZ,TZA,Africa,Nairobi,Optical Retail Chain,,Retailer,,,,,False,,https://novaopticians.co.ke,novaopticians.co.ke,,https://www.linkedin.com/company/nova-opticians/,,,,,,,,446130,5995,False,False,True,False,False,False,False,An optical store providing eyewear and eye care services.,Retailer|Africa|Tanzania,54,45,True
jumia-kenya,Jumia Kenya,Tanzania,TZ,TZA,Africa,Nairobi,Optical Retail Chain,,Online Retailer,,,,,False,,https://jumia.co.ke,jumia.co.ke,,https://www.linkedin.com/company/jumia/,,,,,,,,446130,5995,False,False,True,False,False,False,False,"A large e-commerce platform in Kenya that sells a wide range of products, including sunglasses.",Retailer|Online|Africa|Tanzania,54,45,True
ochelari-co-ke,Ochelari.co.ke,Tanzania,TZ,TZA,Africa,Nairobi,Optical Retail Chain,,Online Retailer,,,,,False,,https://ochelari.co.ke,ochelari.co.ke,,https://www.linkedin.com/company/ochelari-co-ke/,,,,,,,,446130,5995,False,False,True,False,False,False,False,An online shop for eyewear in Kenya.,Retailer|Online|Africa|Tanzania,54,45,True
vedere-clara,Vedere Clara,Tanzania,TZ,TZA,Africa,Nairobi,Optical Retail Chain,,Retailer,,,,,False,,,,,,,,,,,,,446130,5995,False,False,True,False,False,False,False,A retailer of eyewear products.,Retailer|Africa|Tanzania,44,45,True
lentile-co-ke,Lentile.co.ke,Tanzania,TZ,TZA,Africa,Nairobi,Optical Retail Chain,,Online Retailer,,,,,False,,https://lentile.co.ke,lentile.co.ke,,https://www.linkedin.com/company/lentile-co-ke/,,,,,,,,446130,5995,False,False,True,False,False,False,False,An online retailer of contact lenses.,Retailer|Online|Africa|Tanzania,54,45,True
opticris-kenya,Opticris Kenya,Tanzania,TZ,TZA,Africa,Nairobi,Optical Retail Chain,,Retailer,,,,,False,,,,,,,,,,,,,446130,5995,False,False,True,False,False,False,False,An optical store in Kenya.,Retailer|Africa|Tanzania,44,45,True
afriq-shades,Afriq Shades,Tanzania,TZ,TZA,Africa,Nairobi,Eyewear Brand,,Brand,,,,,False,,,,,,,,,,,,,339115,3827,False,False,False,False,False,False,False,A brand that likely specializes in sunglasses.,Brand|Africa|Tanzania,44,45,True
